Region,Year,Month,Day,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU)
Eastern,2019,4,25,511.16,556.14,44.26,59.11
NorthEastern,2019,4,25,36.46,37.35,4.92,5.29
Northern,2019,4,26,693.92,646.25,159.92,271.02
Western,2019,4,26,"1,389.89","1,437.52",32.58,42.27
Southern,2019,4,26,667.02,673.33,76.25,82.79
Eastern,2019,4,26,511.16,541.47,44.26,61.46
NorthEastern,2019,4,26,36.46,41.26,4.92,4.38
Northern,2019,4,27,696.70,656.81,159.92,260.91
Western,2019,4,27,"1,389.89","1,413.04",32.58,39.1
Southern,2019,4,27,667.02,659.28,76.25,83.37
Eastern,2019,4,27,511.16,535.03,44.26,62.28
NorthEastern,2019,4,27,36.46,39.54,4.92,4.75
Northern,2019,4,28,693.89,641.73,159.92,262.58
Western,2019,4,28,"1,389.89","1,366.77",32.58,33.94
Southern,2019,4,28,667.02,615.63,76.25,63.74
Eastern,2019,4,28,511.16,523.95,44.26,66.48
NorthEastern,2019,4,28,36.46,39.41,4.92,3.44
Northern,2019,4,29,693.89,657.87,159.92,265.62
Western,2019,4,29,"1,389.89","1,414.70",32.58,22.54
Southern,2019,4,29,667.02,623.83,76.25,67.75
Eastern,2019,4,29,511.16,552.14,44.26,66.36
NorthEastern,2019,4,29,36.46,39.61,4.92,7.93
Northern,2019,4,30,693.79,658.14,159.92,266.58
Western,2019,4,30,"1,385.55","1,372.93",32.58,29.82
Southern,2019,4,30,667.02,575.48,76.25,52.64
Eastern,2019,4,30,511.16,530.50,44.26,68.71
NorthEastern,2019,4,30,36.46,39.33,4.92,9.89
Northern,2019,5,1,706.34,637.72,260.86,259.84
Western,2019,5,1,"1,395.69","1,299.28",25.19,37.48
Southern,2019,5,1,662.73,507.89,65.75,43.4
Eastern,2019,5,1,516.85,482.56,53.28,74.23
NorthEastern,2019,5,1,36.63,37.91,13.71,13.9
Northern,2019,5,2,706.34,622.64,260.86,243.42
Western,2019,5,2,"1,394.89","1,312.99",25.19,53.1
Southern,2019,5,2,662.73,500.51,65.75,68.3
Eastern,2019,5,2,516.85,494.04,53.28,72.42
NorthEastern,2019,5,2,36.63,37.85,13.71,18.76
Northern,2019,5,3,709.86,571.97,260.86,239.01
Western,2019,5,3,"1,394.21","1,294.41",25.19,52.58
Southern,2019,5,3,662.73,534.34,65.75,70.43
Eastern,2019,5,3,516.85,441.69,53.28,61.34
NorthEastern,2019,5,3,36.63,39.05,13.71,14.91
Northern,2019,5,4,707.89,607.15,260.86,228.81
Western,2019,5,4,"1,394.21","1,311.74",25.19,55.2
Southern,2019,5,4,662.73,550.12,65.75,75.13
Eastern,2019,5,4,528.10,418.03,53.28,67.41
NorthEastern,2019,5,4,36.63,33.94,13.71,16.08
Northern,2019,5,5,707.89,605.46,260.86,228.0
Western,2019,5,5,"1,394.21","1,310.88",25.19,46.89
Southern,2019,5,5,662.73,566.09,65.75,73.35
Eastern,2019,5,5,528.10,464.79,53.28,70.06
NorthEastern,2019,5,5,36.63,31.77,13.71,24.59
Northern,2019,5,6,721.17,599.43,260.86,231.2
Western,2019,5,6,"1,395.97","1,358.33",25.19,53.65
Southern,2019,5,6,662.73,629.86,65.75,84.2
Eastern,2019,5,6,534.18,501.55,53.28,69.94
NorthEastern,2019,5,6,36.63,39.92,13.71,25.91
Northern,2019,5,7,721.17,620.84,260.86,245.18
Western,2019,5,7,"1,395.97","1,344.60",25.19,51.78
Southern,2019,5,7,662.73,605.91,65.75,60.39
Eastern,2019,5,7,534.18,515.94,53.28,61.43
NorthEastern,2019,5,7,36.63,41.01,13.71,18.96
Northern,2019,5,8,721.17,639.34,260.86,242.83
Western,2019,5,8,"1,395.97","1,338.22",25.19,50.2
Southern,2019,5,8,662.73,578.09,65.75,60.7
Eastern,2019,5,8,539.76,530.79,53.28,71.07
NorthEastern,2019,5,8,36.63,40.16,13.71,16.81
Northern,2019,5,9,721.17,646.66,260.86,259.91
Western,2019,5,9,"1,395.97","1,359.18",25.19,49.0
Southern,2019,5,9,662.73,587.78,65.75,70.97
Eastern,2019,5,9,539.76,548.81,53.28,75.78
NorthEastern,2019,5,9,36.63,40.71,13.71,18.43
Northern,2019,5,10,723.99,657.18,260.86,267.17
Western,2019,5,10,"1,395.97","1,353.85",25.19,55.63
Southern,2019,5,10,662.73,640.56,65.75,86.01
Eastern,2019,5,10,539.76,554.74,53.28,73.03
NorthEastern,2019,5,10,36.63,41.42,13.71,18.13
Northern,2019,5,11,721.34,653.65,260.86,272.57
Western,2019,5,11,"1,395.97","1,341.28",25.19,57.06
Southern,2019,5,11,662.73,639.76,65.75,73.65
Eastern,2019,5,11,539.76,547.32,53.28,72.84
NorthEastern,2019,5,11,36.63,41.95,13.71,19.99
Northern,2019,5,12,721.34,648.20,260.86,261.2
Western,2019,5,12,"1,395.97","1,307.10",25.19,51.98
Southern,2019,5,12,662.73,612.77,65.75,61.63
Eastern,2019,5,12,539.76,528.79,53.28,73.05
NorthEastern,2019,5,12,36.63,39.87,13.71,16.79
Northern,2019,5,13,721.34,652.64,260.86,240.41
Western,2019,5,13,"1,395.97","1,332.96",25.19,54.97
Southern,2019,5,13,662.73,600.79,65.75,63.9
Eastern,2019,5,13,539.76,527.54,53.28,65.98
NorthEastern,2019,5,13,36.63,40.46,13.71,14.01
Northern,2019,5,14,721.34,631.18,260.86,253.82
Western,2019,5,14,"1,395.97","1,324.95",25.19,48.04
Southern,2019,5,14,662.73,587.55,65.75,73.18
Eastern,2019,5,14,530.07,502.35,53.28,59.79
NorthEastern,2019,5,14,36.63,40.75,13.71,14.66
Northern,2019,5,15,721.34,651.30,260.86,253.08
Western,2019,5,15,"1,395.97","1,351.64",25.19,46.64
Southern,2019,5,15,662.73,601.53,65.75,76.76
Eastern,2019,5,15,530.07,527.32,53.28,53.41
NorthEastern,2019,5,15,36.63,43.10,13.71,14.95
Northern,2019,5,16,733.97,637.61,260.86,247.76
Western,2019,5,16,"1,395.97","1,379.95",25.19,38.06
Southern,2019,5,16,662.73,641.32,65.75,72.75
Eastern,2019,5,16,530.07,539.31,53.28,57.41
NorthEastern,2019,5,16,36.63,42.92,13.71,13.46
Northern,2019,5,17,733.97,613.67,260.86,249.91
Western,2019,5,17,"1,382.72","1,353.36",25.19,49.62
Southern,2019,5,17,662.73,642.23,65.75,66.11
Eastern,2019,5,17,530.07,535.62,53.28,61.83
NorthEastern,2019,5,17,36.63,41.42,13.71,15.33
Northern,2019,5,18,730.15,571.75,260.86,262.7
Western,2019,5,18,"1,382.72","1,342.54",25.19,55.74
Southern,2019,5,18,662.73,615.37,65.75,66.79
Eastern,2019,5,18,530.07,533.36,53.28,61.87
NorthEastern,2019,5,18,36.63,40.44,13.71,17.37
Northern,2019,5,19,730.15,602.88,260.86,268.54
Western,2019,5,19,"1,382.72","1,314.99",25.19,54.21
Southern,2019,5,19,662.73,605.87,65.75,55.7
Eastern,2019,5,19,530.07,528.07,53.28,63.01
NorthEastern,2019,5,19,36.63,44.25,13.71,15.52
Northern,2019,5,20,730.15,665.90,260.86,281.93
Western,2019,5,20,"1,382.72","1,363.00",25.19,62.03
Southern,2019,5,20,662.73,654.06,65.75,89.73
Eastern,2019,5,20,530.07,541.90,53.28,65.92
NorthEastern,2019,5,20,36.63,47.23,13.71,14.65
Northern,2019,5,21,730.15,694.73,260.86,287.09
Western,2019,5,21,"1,383.36","1,357.88",25.19,58.3
Southern,2019,5,21,658.53,703.75,65.75,61.68
Eastern,2019,5,21,530.07,546.19,53.28,63.93
NorthEastern,2019,5,21,36.63,46.72,13.71,14.32
Northern,2019,5,22,730.95,703.47,260.86,287.41
Western,2019,5,22,"1,383.36","1,359.14",25.19,58.31
Southern,2019,5,22,658.53,692.78,65.75,62.82
Eastern,2019,5,22,530.07,555.98,53.28,63.27
NorthEastern,2019,5,22,36.63,44.85,13.71,16.02
Northern,2019,5,23,730.95,708.61,260.86,293.88
Western,2019,5,23,"1,383.36","1,374.92",25.19,55.87
Southern,2019,5,23,658.53,690.67,65.75,59.1
Eastern,2019,5,23,530.07,521.22,53.28,69.21
NorthEastern,2019,5,23,36.63,32.84,13.71,19.24
Northern,2019,5,24,730.57,658.79,260.86,277.25
Western,2019,5,24,"1,383.36","1,362.58",25.19,40.36
Southern,2019,5,24,658.53,637.08,65.75,52.52
Eastern,2019,5,24,530.07,513.15,53.28,69.09
NorthEastern,2019,5,24,36.63,32.77,13.71,22.03
Northern,2019,5,25,730.57,671.45,260.86,265.95
Western,2019,5,25,"1,383.36","1,379.47",25.19,40.51
Southern,2019,5,25,655.20,608.05,65.75,50.41
Eastern,2019,5,25,530.07,510.84,53.28,65.49
NorthEastern,2019,5,25,36.63,32.55,13.71,17.32
Northern,2019,5,26,730.57,663.74,260.86,257.74
Western,2019,5,26,"1,383.36","1,355.61",25.19,19.35
Southern,2019,5,26,648.16,541.31,65.75,43.96
Eastern,2019,5,26,530.07,498.26,53.28,74.0
NorthEastern,2019,5,26,36.63,37.69,13.71,17.04
Northern,2019,5,27,733.22,714.14,260.86,254.73
Western,2019,5,27,"1,383.36","1,397.96",25.19,28.1
Southern,2019,5,27,648.16,610.82,65.75,64.42
Eastern,2019,5,27,530.07,528.87,53.28,82.01
NorthEastern,2019,5,27,36.63,42.11,13.71,15.05
Northern,2019,5,28,737.47,750.29,260.86,260.72
Western,2019,5,28,"1,383.36","1,416.96",25.19,25.2
Southern,2019,5,28,648.16,646.27,65.75,65.14
Eastern,2019,5,28,530.07,520.87,53.28,70.02
NorthEastern,2019,5,28,36.63,42.87,13.71,17.38
Northern,2019,5,29,737.47,775.96,260.86,257.23
Western,2019,5,29,"1,383.36","1,435.17",25.19,17.72
Southern,2019,5,29,648.16,649.87,65.75,44.89
Eastern,2019,5,29,530.07,518.85,53.28,67.96
NorthEastern,2019,5,29,36.63,45.50,13.71,15.5
Northern,2019,5,30,737.47,794.32,260.86,278.44
Western,2019,5,30,"1,381.81","1,431.77",25.19,18.0
Southern,2019,5,30,648.16,640.86,65.75,49.45
Eastern,2019,5,30,530.07,521.27,53.28,72.82
NorthEastern,2019,5,30,36.63,39.99,13.71,14.22
Northern,2019,5,31,737.85,775.27,260.86,306.65
Western,2019,5,31,"1,385.81","1,419.48",25.19,21.28
Southern,2019,5,31,648.16,642.15,65.75,46.8
Eastern,2019,5,31,530.07,518.63,53.28,58.79
NorthEastern,2019,5,31,36.63,38.45,13.71,13.94
Northern,2019,6,1,711.90,752.52,299.27,323.28
Western,2019,6,1,"1,330.24","1,402.14",26.09,18.35
Southern,2019,6,1,611.63,607.01,57.72,53.86
Eastern,2019,6,1,510.69,538.77,66.73,59.8
NorthEastern,2019,6,1,34.38,37.62,22.8,14.95
Northern,2019,6,2,715.54,727.60,299.27,335.17
Western,2019,6,2,"1,331.76","1,341.61",26.09,13.23
Southern,2019,6,2,611.63,540.30,57.72,36.09
Eastern,2019,6,2,510.69,512.13,66.73,60.27
NorthEastern,2019,6,2,34.38,39.77,22.8,12.8
Northern,2019,6,3,715.54,686.34,299.27,343.82
Western,2019,6,3,"1,331.76","1,333.73",26.09,14.91
Southern,2019,6,3,611.63,509.31,57.72,39.54
Eastern,2019,6,3,510.69,499.86,66.73,56.16
NorthEastern,2019,6,3,34.38,39.57,22.8,12.01
Northern,2019,6,4,715.54,720.37,299.27,341.72
Western,2019,6,4,"1,331.76","1,339.33",26.09,15.5
Southern,2019,6,4,611.63,542.13,57.72,55.21
Eastern,2019,6,4,510.69,544.26,66.73,66.93
NorthEastern,2019,6,4,34.38,36.96,22.8,13.83
Northern,2019,6,5,712.79,771.77,299.27,339.56
Western,2019,6,5,"1,331.76","1,355.18",26.09,15.12
Southern,2019,6,5,611.63,616.95,57.72,54.81
Eastern,2019,6,5,510.69,558.29,66.73,67.19
NorthEastern,2019,6,5,34.65,39.89,22.8,16.92
Northern,2019,6,6,712.79,736.18,299.27,348.15
Western,2019,6,6,"1,331.76","1,356.49",26.09,16.94
Southern,2019,6,6,598.43,602.31,57.72,47.64
Eastern,2019,6,6,507.69,550.80,66.73,67.28
NorthEastern,2019,6,6,34.65,37.52,22.8,16.19
Northern,2019,6,7,712.79,718.48,299.27,347.82
Western,2019,6,7,"1,331.76","1,369.71",26.09,15.56
Southern,2019,6,7,598.43,567.80,57.72,50.27
Eastern,2019,6,7,507.69,539.68,66.73,71.54
NorthEastern,2019,6,7,34.65,37.42,22.8,16.18
Northern,2019,6,8,712.79,761.15,299.27,330.13
Western,2019,6,8,"1,331.76","1,366.25",26.09,13.21
Southern,2019,6,8,598.43,579.57,57.72,58.26
Eastern,2019,6,8,507.69,521.95,66.73,82.06
NorthEastern,2019,6,8,34.65,37.18,22.8,16.76
Northern,2019,6,9,712.79,738.40,299.27,333.27
Western,2019,6,9,"1,331.76","1,345.73",26.09,11.21
Southern,2019,6,9,601.61,559.40,57.72,33.93
Eastern,2019,6,9,507.69,523.80,66.73,85.17
NorthEastern,2019,6,9,34.65,38.06,22.8,17.52
Northern,2019,6,10,712.61,742.25,299.27,337.44
Western,2019,6,10,"1,320.43","1,370.25",26.09,15.94
Southern,2019,6,10,601.61,601.43,57.72,38.68
Eastern,2019,6,10,507.69,531.64,66.73,84.26
NorthEastern,2019,6,10,34.65,29.36,22.8,16.24
Northern,2019,6,11,712.61,763.07,299.27,343.03
Western,2019,6,11,"1,320.43","1,376.33",26.09,15.8
Southern,2019,6,11,597.21,587.52,57.72,31.67
Eastern,2019,6,11,507.69,521.55,66.73,73.05
NorthEastern,2019,6,11,34.65,40.74,22.8,16.56
Northern,2019,6,12,712.26,715.80,299.27,334.47
Western,2019,6,12,"1,320.43","1,323.34",26.09,11.04
Southern,2019,6,12,597.21,551.77,57.72,32.01
Eastern,2019,6,12,507.69,503.61,66.73,76.87
NorthEastern,2019,6,12,34.65,40.87,22.8,17.41
Northern,2019,6,13,712.26,743.05,299.27,344.0
Western,2019,6,13,"1,320.43","1,228.89",26.09,9.29
Southern,2019,6,13,597.21,549.45,57.72,32.3
Eastern,2019,6,13,507.69,458.81,66.73,69.56
NorthEastern,2019,6,13,34.65,40.87,22.8,17.09
Northern,2019,6,14,712.26,817.50,299.27,337.28
Western,2019,6,14,"1,320.43","1,267.51",26.09,9.31
Southern,2019,6,14,597.21,565.09,57.72,43.19
Eastern,2019,6,14,507.69,528.89,66.73,58.12
NorthEastern,2019,6,14,34.65,43.63,22.8,15.48
Northern,2019,6,15,716.68,757.56,299.27,339.63
Western,2019,6,15,"1,267.36","1,233.94",26.09,9.16
Southern,2019,6,15,583.77,546.93,57.72,38.69
Eastern,2019,6,15,507.69,501.09,66.73,73.26
NorthEastern,2019,6,15,34.65,42.09,22.8,17.19
Northern,2019,6,16,719.31,674.78,299.27,335.53
Western,2019,6,16,"1,275.09","1,172.05",26.09,11.22
Southern,2019,6,16,574.64,518.78,57.72,45.59
Eastern,2019,6,16,507.36,475.77,66.73,73.4
NorthEastern,2019,6,16,34.65,39.87,22.8,17.25
Northern,2019,6,17,719.31,666.26,299.27,338.31
Western,2019,6,17,"1,275.09","1,208.57",26.09,13.2
Southern,2019,6,17,576.35,518.21,57.72,53.98
Eastern,2019,6,17,507.36,497.52,66.73,60.67
NorthEastern,2019,6,17,34.65,39.86,22.8,19.07
Northern,2019,6,18,723.80,623.00,299.27,336.0
Western,2019,6,18,"1,275.09","1,220.93",26.09,15.39
Southern,2019,6,18,572.11,558.20,57.72,52.99
Eastern,2019,6,18,507.36,500.64,66.73,46.87
NorthEastern,2019,6,18,34.65,36.26,22.8,22.55
Northern,2019,6,19,724.15,675.26,299.27,320.97
Western,2019,6,19,"1,275.09","1,245.90",26.09,18.82
Southern,2019,6,19,572.11,570.07,57.72,35.98
Eastern,2019,6,19,516.53,508.21,66.73,76.39
NorthEastern,2019,6,19,34.65,40.35,22.8,19.66
Northern,2019,6,20,724.15,682.11,299.27,314.04
Western,2019,6,20,"1,267.62","1,290.63",26.09,19.23
Southern,2019,6,20,571.15,586.94,57.72,39.84
Eastern,2019,6,20,516.53,509.55,66.73,77.83
NorthEastern,2019,6,20,34.65,42.77,22.8,17.08
Northern,2019,6,21,724.15,721.88,299.27,325.82
Western,2019,6,21,"1,281.19","1,317.29",26.09,17.19
Southern,2019,6,21,571.15,632.87,57.72,45.27
Eastern,2019,6,21,505.98,487.06,66.73,70.57
NorthEastern,2019,6,21,34.95,45.74,22.8,16.34
Northern,2019,6,22,723.80,730.19,299.27,318.06
Western,2019,6,22,"1,281.19","1,337.67",26.09,10.4
Southern,2019,6,22,578.72,596.98,57.72,34.13
Eastern,2019,6,22,505.98,488.13,66.73,73.21
NorthEastern,2019,6,22,34.68,40.15,22.8,15.36
Northern,2019,6,23,723.80,703.43,299.27,324.09
Western,2019,6,23,"1,281.19","1,279.64",26.09,7.08
Southern,2019,6,23,578.72,554.64,57.72,34.05
Eastern,2019,6,23,505.98,480.29,66.73,81.17
NorthEastern,2019,6,23,34.68,41.81,22.8,15.12
Northern,2019,6,24,721.15,694.45,299.27,341.22
Western,2019,6,24,"1,281.19","1,342.29",26.09,12.19
Southern,2019,6,24,579.68,594.29,57.72,45.82
Eastern,2019,6,24,502.37,493.89,66.73,79.87
NorthEastern,2019,6,24,34.68,42.05,22.8,15.38
Northern,2019,6,25,721.15,723.36,299.27,355.1
Western,2019,6,25,"1,266.27","1,362.12",26.09,12.12
Southern,2019,6,25,575.68,606.03,57.72,35.65
Eastern,2019,6,25,498.08,497.36,66.73,81.59
NorthEastern,2019,6,25,34.68,41.19,22.8,16.03
Northern,2019,6,26,721.15,744.54,299.27,355.28
Western,2019,6,26,"1,269.47","1,330.00",26.09,10.27
Southern,2019,6,26,579.48,608.03,57.72,30.02
Eastern,2019,6,26,498.08,482.34,66.73,74.87
NorthEastern,2019,6,26,36.15,38.70,22.8,16.71
Northern,2019,6,27,721.15,731.28,299.27,346.71
Western,2019,6,27,"1,272.22","1,269.33",26.09,11.43
Southern,2019,6,27,579.48,588.44,57.72,24.46
Eastern,2019,6,27,498.08,477.51,66.73,77.43
NorthEastern,2019,6,27,36.15,38.62,22.8,21.3
Northern,2019,6,28,721.15,749.89,299.27,351.31
Western,2019,6,28,"1,273.05","1,216.61",26.09,8.46
Southern,2019,6,28,579.48,551.05,57.72,26.58
Eastern,2019,6,28,498.08,486.72,66.73,71.8
NorthEastern,2019,6,28,36.15,40.18,22.8,22.17
Northern,2019,6,29,721.50,751.83,299.27,337.12
Western,2019,6,29,"1,273.05","1,205.16",26.09,11.74
Southern,2019,6,29,579.48,554.87,57.72,33.16
Eastern,2019,6,29,498.08,505.32,66.73,76.03
NorthEastern,2019,6,29,36.15,39.57,22.8,23.46
Northern,2019,6,30,721.50,740.57,299.27,346.65
Western,2019,6,30,"1,273.05","1,147.42",26.09,7.05
Southern,2019,6,30,579.48,517.12,57.72,32.53
Eastern,2019,6,30,498.08,469.75,66.73,74.75
NorthEastern,2019,6,30,36.15,40.19,22.8,20.84
Northern,2019,7,1,658.28,758.87,319.37,360.0
Western,2019,7,1,"1,130.41","1,172.60",29.87,12.27
Southern,2019,7,1,522.48,532.76,68.42,37.61
Eastern,2019,7,1,483.72,507.20,83.26,70.91
NorthEastern,2019,7,1,33.85,40.34,27.73,20.01
Northern,2019,7,2,660.85,753.56,319.37,362.55
Western,2019,7,2,"1,130.41","1,185.22",29.87,10.9
Southern,2019,7,2,518.48,541.86,68.42,34.36
Eastern,2019,7,2,483.72,499.51,83.26,74.62
NorthEastern,2019,7,2,33.85,40.36,27.73,19.9
Northern,2019,7,3,660.85,764.78,319.37,362.92
Western,2019,7,3,"1,130.41","1,172.57",29.87,12.21
Southern,2019,7,3,518.48,533.79,68.42,38.21
Eastern,2019,7,3,483.72,484.63,83.26,72.7
NorthEastern,2019,7,3,33.85,41.33,27.73,20.9
Northern,2019,7,4,660.85,729.45,319.37,356.32
Western,2019,7,4,"1,130.41","1,151.21",29.87,12.27
Southern,2019,7,4,518.48,548.22,68.42,29.31
Eastern,2019,7,4,483.72,481.60,83.26,76.91
NorthEastern,2019,7,4,33.85,42.41,27.73,18.52
Northern,2019,7,5,663.52,677.60,319.37,355.29
Western,2019,7,5,"1,139.10","1,135.97",29.87,13.61
Southern,2019,7,5,521.66,527.20,68.42,27.4
Eastern,2019,7,5,483.72,480.93,83.26,78.68
NorthEastern,2019,7,5,33.85,40.01,27.73,17.72
Northern,2019,7,6,663.52,621.74,319.37,352.4
Western,2019,7,6,"1,142.37","1,107.24",29.87,15.02
Southern,2019,7,6,521.66,501.54,68.42,26.85
Eastern,2019,7,6,491.26,466.60,83.26,75.18
NorthEastern,2019,7,6,34.43,38.09,27.73,16.17
Northern,2019,7,7,663.52,605.86,319.37,357.3
Western,2019,7,7,"1,142.37","1,039.03",29.87,13.82
Southern,2019,7,7,521.66,475.43,68.42,27.34
Eastern,2019,7,7,491.26,428.01,83.26,79.44
NorthEastern,2019,7,7,34.43,32.17,27.73,21.64
Northern,2019,7,8,653.09,629.21,319.37,382.29
Western,2019,7,8,"1,142.37","1,107.05",29.87,19.42
Southern,2019,7,8,521.66,492.28,68.42,38.07
Eastern,2019,7,8,499.13,443.85,83.26,83.29
NorthEastern,2019,7,8,34.43,34.23,27.73,25.71
Northern,2019,7,9,653.09,579.98,319.37,382.47
Western,2019,7,9,"1,143.02","1,112.97",29.87,16.02
Southern,2019,7,9,517.53,497.10,68.42,33.54
Eastern,2019,7,9,499.13,439.35,83.26,81.06
NorthEastern,2019,7,9,34.43,36.24,27.73,27.75
Northern,2019,7,10,653.09,579.15,319.37,381.83
Western,2019,7,10,"1,139.22","1,100.96",29.87,15.37
Southern,2019,7,10,509.35,494.69,68.42,32.2
Eastern,2019,7,10,500.40,459.55,83.26,75.54
NorthEastern,2019,7,10,34.43,38.88,27.73,29.05
Northern,2019,7,11,653.09,565.57,319.37,359.93
Western,2019,7,11,"1,141.70","1,107.71",29.87,17.23
Southern,2019,7,11,513.73,488.10,68.42,38.7
Eastern,2019,7,11,497.70,444.15,83.26,74.6
NorthEastern,2019,7,11,34.43,37.10,27.73,28.33
Northern,2019,7,12,648.18,597.21,319.37,363.69
Western,2019,7,12,"1,141.70","1,174.80",29.87,22.16
Southern,2019,7,12,513.73,525.29,68.42,52.05
Eastern,2019,7,12,493.52,465.58,83.26,75.26
NorthEastern,2019,7,12,34.43,32.62,27.73,30.03
Northern,2019,7,13,648.18,592.03,319.37,360.04
Western,2019,7,13,"1,141.70","1,199.03",29.87,17.96
Southern,2019,7,13,513.20,502.23,68.42,45.58
Eastern,2019,7,13,493.52,477.59,83.26,69.67
NorthEastern,2019,7,13,34.43,34.89,27.73,30.22
Northern,2019,7,14,648.18,551.27,319.37,350.14
Western,2019,7,14,"1,141.70","1,120.84",29.87,11.23
Southern,2019,7,14,513.20,493.75,68.42,37.65
Eastern,2019,7,14,493.52,444.42,83.26,58.9
NorthEastern,2019,7,14,34.43,35.84,27.73,29.99
Northern,2019,7,15,648.18,551.53,319.37,345.16
Western,2019,7,15,"1,119.74","1,164.53",29.87,16.23
Southern,2019,7,15,500.77,505.78,68.42,37.86
Eastern,2019,7,15,490.81,450.43,83.26,69.93
NorthEastern,2019,7,15,33.97,34.33,27.73,29.65
Northern,2019,7,16,648.18,521.04,319.37,348.17
Western,2019,7,16,"1,122.49","1,190.05",29.87,17.2
Southern,2019,7,16,520.62,521.67,68.42,46.35
Eastern,2019,7,16,501.37,453.76,83.26,69.72
NorthEastern,2019,7,16,29.70,39.90,27.73,29.29
Northern,2019,7,17,648.24,545.31,319.37,340.37
Western,2019,7,17,"1,122.49","1,265.77",29.87,24.34
Southern,2019,7,17,520.62,558.30,68.42,51.44
Eastern,2019,7,17,501.37,468.30,83.26,78.48
NorthEastern,2019,7,17,29.70,43.55,27.73,29.09
Northern,2019,7,18,648.24,574.73,319.37,332.88
Western,2019,7,18,"1,124.78","1,319.55",29.87,40.4
Southern,2019,7,18,524.76,540.57,68.42,48.21
Eastern,2019,7,18,501.37,502.84,83.26,77.76
NorthEastern,2019,7,18,29.70,45.83,27.73,28.79
Northern,2019,7,19,648.24,650.87,319.37,336.97
Western,2019,7,19,"1,124.78","1,362.95",29.87,39.91
Southern,2019,7,19,524.76,518.67,68.42,37.69
Eastern,2019,7,19,501.37,507.32,83.26,60.36
NorthEastern,2019,7,19,29.70,45.44,27.73,28.87
Northern,2019,7,20,633.17,629.24,319.37,341.95
Western,2019,7,20,"1,124.37","1,345.67",29.87,31.34
Southern,2019,7,20,510.45,530.71,68.42,37.63
Eastern,2019,7,20,496.06,499.35,83.26,83.78
NorthEastern,2019,7,20,29.70,42.93,27.73,27.83
Northern,2019,7,21,626.48,634.36,319.37,340.14
Western,2019,7,21,"1,147.28","1,252.82",29.87,27.77
Southern,2019,7,21,521.72,515.68,68.42,37.5
Eastern,2019,7,21,496.06,497.42,83.26,80.92
NorthEastern,2019,7,21,29.97,41.19,27.73,26.46
Northern,2019,7,22,639.48,681.86,319.37,343.0
Western,2019,7,22,"1,159.45","1,302.26",29.87,35.3
Southern,2019,7,22,518.05,555.30,68.42,45.8
Eastern,2019,7,22,496.06,499.70,83.26,84.17
NorthEastern,2019,7,22,30.43,40.89,27.73,27.58
Northern,2019,7,23,639.48,704.17,319.37,334.44
Western,2019,7,23,"1,159.45","1,353.09",29.87,35.97
Southern,2019,7,23,515.05,586.50,68.42,39.85
Eastern,2019,7,23,496.06,504.66,83.26,80.39
NorthEastern,2019,7,23,30.43,39.84,27.73,27.92
Northern,2019,7,24,639.48,695.39,319.37,348.17
Western,2019,7,24,"1,160.99","1,304.90",29.87,16.2
Southern,2019,7,24,515.05,555.26,68.42,35.47
Eastern,2019,7,24,496.06,484.37,83.26,76.22
NorthEastern,2019,7,24,30.43,40.57,27.73,28.9
Northern,2019,7,25,625.85,626.58,319.37,334.24
Western,2019,7,25,"1,143.68","1,177.73",29.87,15.65
Southern,2019,7,25,511.26,544.88,68.42,32.27
Eastern,2019,7,25,491.98,445.44,83.26,70.86
NorthEastern,2019,7,25,30.43,38.63,27.73,28.14
Northern,2019,7,26,628.64,582.06,319.37,329.13
Western,2019,7,26,"1,150.26","1,139.53",29.87,15.63
Southern,2019,7,26,521.73,509.63,68.42,34.78
Eastern,2019,7,26,488.50,433.21,83.26,83.21
NorthEastern,2019,7,26,30.43,39.59,27.73,28.59
Northern,2019,7,27,628.64,561.76,319.37,315.99
Western,2019,7,27,"1,150.26","1,073.60",29.87,14.79
Southern,2019,7,27,521.73,489.05,68.42,33.51
Eastern,2019,7,27,488.50,419.17,83.26,85.56
NorthEastern,2019,7,27,30.43,39.48,27.73,28.23
Northern,2019,7,28,631.29,528.50,319.37,336.91
Western,2019,7,28,"1,150.26","1,025.22",29.87,16.08
Southern,2019,7,28,521.73,452.48,68.42,37.76
Eastern,2019,7,28,488.50,398.31,83.26,76.89
NorthEastern,2019,7,28,30.43,38.93,27.73,26.85
Northern,2019,7,29,631.29,568.38,319.37,369.25
Western,2019,7,29,"1,150.26","1,095.81",29.87,20.48
Southern,2019,7,29,521.73,476.72,68.42,42.24
Eastern,2019,7,29,488.50,403.81,83.26,72.13
NorthEastern,2019,7,29,30.43,40.69,27.73,24.98
Northern,2019,7,30,631.29,626.74,319.37,338.87
Western,2019,7,30,"1,173.26","1,119.87",29.87,18.25
Southern,2019,7,30,521.73,486.11,68.42,49.01
Eastern,2019,7,30,488.50,420.87,83.26,82.71
NorthEastern,2019,7,30,30.43,40.28,27.73,24.45
Northern,2019,7,31,633.29,650.92,319.37,323.32
Western,2019,7,31,"1,173.26","1,084.12",29.87,18.79
Southern,2019,7,31,543.73,501.85,68.42,47.64
Eastern,2019,7,31,491.50,425.96,83.26,83.51
